L,margin_rho_over_chi,discount_tau_over_rho,beta_concentration,key,seed,waste_base,waste_tgtg,delta_waste,profit_base,profit_tgtg,delta_profit,prod_base,prod_tgtg,delta_prod,b_star,waste_base_per_day,waste_tgtg_per_day,delta_waste_per_day,prod_base_per_day,prod_tgtg_per_day,delta_prod_per_day
6,1.6,0.35,3.0,L=6|m=1.6|d=0.35|c=3.0,8032,299.1,254.6,-44.50000000000003,30.628800000000023,28.45279999999999,-2.176000000000034,3350.0,3050.0,-300.0,0.0101078205742609,5.982,5.092,-0.8900000000000006,67.0,61.0,-6.0
6,1.6,0.35,5.0,L=6|m=1.6|d=0.35|c=5.0,8045,654.0,536.55,-117.45000000000005,53.47200000000005,51.8304,-1.6416000000000537,6200.0,5750.0,-450.0,0.0,13.08,10.731,-2.349000000000001,124.0,115.0,-9.0
6,1.6,0.35,10.0,L=6|m=1.6|d=0.35|c=10.0,8058,488.45,472.3,-16.149999999999977,68.36960000000002,64.68640000000002,-3.6832,7000.0,6650.0,-350.0,0.0,9.769,9.446,-0.3229999999999995,140.0,133.0,-7.0
6,1.6,0.35,20.0,L=6|m=1.6|d=0.35|c=20.0,8071,494.05,496.15,2.099999999999966,83.79039999999996,83.72319999999999,-0.0671999999999712,8300.0,8300.0,0.0,0.0,9.881,9.923,0.0419999999999993,166.0,166.0,0.0
6,1.6,0.35,50.0,L=6|m=1.6|d=0.35|c=50.0,8084,393.95,295.1,-98.84999999999997,97.7936,96.75679999999994,-1.0368000000000563,9200.0,8850.0,-350.0,0.0,7.879,5.902,-1.9769999999999996,184.0,177.0,-7.0
6,1.6,0.5,3.0,L=6|m=1.6|d=0.5|c=3.0,8110,302.45,376.4,73.94999999999999,30.521600000000024,31.755199999999984,1.23359999999996,3350.0,3650.0,300.0,0.0,6.049,7.528,1.479,67.0,73.0,6.0
6,1.6,0.35,100.0,L=6|m=1.6|d=0.35|c=100.0,8097,181.05,136.55,-44.5,102.80640000000002,102.43040000000003,-0.3759999999999763,9050.0,8900.0,-150.0,0.0,3.621,2.7310000000000003,-0.89,181.0,178.0,-3.0
6,1.6,0.5,5.0,L=6|m=1.6|d=0.5|c=5.0,8123,424.55,395.5,-29.05000000000001,49.4144,47.94399999999997,-1.4704000000000264,5250.0,5050.0,-200.0,0.0,8.491,7.91,-0.5810000000000002,105.0,101.0,-4.0
6,1.6,0.5,10.0,L=6|m=1.6|d=0.5|c=10.0,8136,483.65,509.45,25.80000000000001,70.32320000000004,70.09760000000006,-0.2255999999999858,7150.0,7200.0,50.0,0.0,9.673,10.189,0.5160000000000002,143.0,144.0,1.0
6,1.6,0.5,20.0,L=6|m=1.6|d=0.5|c=20.0,8149,315.95,289.15,-26.80000000000001,79.8896,79.54720000000006,-0.342399999999941,7500.0,7400.0,-100.0,0.0,6.319,5.783,-0.5360000000000003,150.0,148.0,-2.0
6,1.6,0.5,50.0,L=6|m=1.6|d=0.5|c=50.0,8162,190.25,188.9,-1.3499999999999943,94.71200000000007,94.75520000000007,0.0431999999999987,8400.0,8400.0,0.0,0.0,3.805,3.778,-0.0269999999999998,168.0,168.0,0.0
6,1.6,0.7,3.0,L=6|m=1.6|d=0.7|c=3.0,8188,342.8,124.95,-217.85,29.830399999999987,117.4415999999997,87.61119999999971,3400.0,42000.0,38600.0,0.9494903780663873,6.856,2.499,-4.357,68.0,840.0,772.0
6,1.6,0.5,100.0,L=6|m=1.6|d=0.5|c=100.0,8175,121.55,102.25,-19.3,102.91040000000004,102.32800000000005,-0.5824000000000211,8900.0,8800.0,-100.0,0.0041823646914288,2.431,2.045,-0.3859999999999999,178.0,176.0,-2.0
6,1.6,0.7,5.0,L=6|m=1.6|d=0.7|c=5.0,8201,410.3,235.1,-175.20000000000002,47.470399999999984,132.6367999999999,85.16639999999992,5050.0,42000.0,36950.0,0.9031336772012192,8.206,4.702,-3.5040000000000004,101.0,840.0,739.0
6,1.6,0.7,10.0,L=6|m=1.6|d=0.7|c=10.0,8214,503.9,334.05,-169.84999999999997,70.27520000000004,148.91040000000007,78.63520000000003,7200.0,40700.0,33500.0,0.8426206892009542,10.078,6.681,-3.397,144.0,814.0,670.0
6,1.6,0.7,20.0,L=6|m=1.6|d=0.7|c=20.0,8227,312.35,89.05,-223.3,83.00480000000002,156.5103999999999,73.50559999999987,7750.0,42000.0,34250.0,0.8551366260317884,6.247000000000001,1.781,-4.466,155.0,840.0,685.0
6,1.6,0.7,50.0,L=6|m=1.6|d=0.7|c=50.0,8240,181.6,151.6,-30.0,96.1888,175.86879999999965,79.67999999999965,8500.0,41900.0,33400.0,0.8008027936646321,3.632,3.032,-0.6,170.0,838.0,668.0
6,1.6,0.7,100.0,L=6|m=1.6|d=0.7|c=100.0,8253,124.85,119.3,-5.549999999999997,102.80480000000009,182.42239999999987,79.6175999999998,8900.0,42000.0,33100.0,0.7887374336784038,2.497,2.386,-0.1109999999999999,178.0,840.0,662.0
6,2.0,0.15,3.0,L=6|m=2.0|d=0.15|c=3.0,8266,1149.9,1175.8,25.899999999999864,77.004,73.16799999999992,-3.836000000000084,6150.0,6350.0,200.0,0.0376400743347909,22.998,23.516,0.5179999999999972,123.0,127.0,4.0
6,2.0,0.15,5.0,L=6|m=2.0|d=0.15|c=5.0,8279,740.45,641.45,-99.0,102.382,96.342,-6.040000000000006,6600.0,6100.0,-500.0,0.0013433771460348,14.809,12.829,-1.98,132.0,122.0,-10.0
6,2.0,0.15,10.0,L=6|m=2.0|d=0.15|c=10.0,8292,737.15,728.05,-9.100000000000025,133.514,132.878,-0.6360000000000241,8150.0,8100.0,-50.0,0.0,14.743,14.561,-0.1820000000000004,163.0,162.0,-1.0
6,2.0,0.15,20.0,L=6|m=2.0|d=0.15|c=20.0,8305,376.65,377.1,0.4500000000000455,146.934,146.916,-0.0180000000000006,8100.0,8100.0,0.0,0.0,7.532999999999999,7.542000000000001,0.0090000000000009,162.0,162.0,0.0
6,2.0,0.15,50.0,L=6|m=2.0|d=0.15|c=50.0,8318,343.8,520.35,176.55,166.248,168.18599999999998,1.937999999999988,9000.0,9450.0,450.0,0.0,6.876,10.407,3.531,180.0,189.0,9.0
6,2.0,0.25,3.0,L=6|m=2.0|d=0.25|c=3.0,8344,813.85,481.3,-332.55,89.44600000000001,75.74799999999999,-13.698000000000022,6100.0,4750.0,-1350.0,0.0,16.277,9.626,-6.651,122.0,95.0,-27.0
6,2.0,0.15,100.0,L=6|m=2.0|d=0.15|c=100.0,8331,417.3,332.95,-84.35000000000002,176.308,175.68200000000002,-0.6259999999999764,9650.0,9450.0,-200.0,0.0,8.346,6.659,-1.6870000000000005,193.0,189.0,-4.0
6,2.0,0.25,5.0,L=6|m=2.0|d=0.25|c=5.0,8357,414.7,428.05,13.350000000000025,81.412,82.87800000000001,1.4660000000000082,4900.0,5000.0,100.0,0.0,8.294,8.561,0.2670000000000004,98.0,100.0,2.0
6,2.0,0.25,10.0,L=6|m=2.0|d=0.25|c=10.0,8370,778.4,685.15,-93.25,125.864,123.59399999999998,-2.2700000000000102,7850.0,7550.0,-300.0,0.0,15.568,13.703,-1.865,157.0,151.0,-6.0
6,2.0,0.25,20.0,L=6|m=2.0|d=0.25|c=20.0,8383,660.35,555.85,-104.5,152.58599999999996,147.766,-4.819999999999965,8950.0,8500.0,-450.0,0.0,13.207,11.117,-2.09,179.0,170.0,-9.0
6,2.0,0.25,50.0,L=6|m=2.0|d=0.25|c=50.0,8396,333.6,317.75,-15.850000000000025,170.656,170.29000000000002,-0.3659999999999854,9200.0,9150.0,-50.0,0.0,6.672000000000001,6.355,-0.3170000000000004,184.0,183.0,-1.0
6,2.0,0.35,3.0,L=6|m=2.0|d=0.35|c=3.0,8422,627.6,596.95,-30.649999999999977,70.89599999999999,69.12199999999999,-1.774000000000001,4800.0,4650.0,-150.0,0.0,12.552,11.939,-0.6129999999999995,96.0,93.0,-3.0
6,2.0,0.25,100.0,L=6|m=2.0|d=0.25|c=100.0,8409,186.1,146.1,-40.0,174.556,173.156,-1.4000000000000057,9100.0,8950.0,-150.0,0.0,3.722,2.922,-0.8,182.0,179.0,-3.0
6,2.0,0.35,5.0,L=6|m=2.0|d=0.35|c=5.0,8435,782.55,697.7,-84.84999999999991,98.698,97.09199999999998,-1.606000000000023,6500.0,6250.0,-250.0,0.0,15.651,13.954,-1.6969999999999985,130.0,125.0,-5.0
6,2.0,0.35,10.0,L=6|m=2.0|d=0.35|c=10.0,8448,806.55,758.95,-47.59999999999991,126.738,126.64199999999998,-0.096000000000032,7950.0,7850.0,-100.0,0.0,16.131,15.179,-0.9519999999999982,159.0,157.0,-2.0
6,2.0,0.35,20.0,L=6|m=2.0|d=0.35|c=20.0,8461,620.2,469.0,-151.20000000000005,154.19199999999998,151.23999999999998,-2.951999999999998,8950.0,8500.0,-450.0,0.0,12.404000000000002,9.38,-3.024000000000001,179.0,170.0,-9.0
6,2.0,0.35,50.0,L=6|m=2.0|d=0.35|c=50.0,8474,228.6,252.65,24.05000000000001,165.85600000000002,165.89399999999998,0.037999999999954,8750.0,8800.0,50.0,0.0,4.572,5.053,0.4810000000000002,175.0,176.0,1.0
6,2.0,0.5,3.0,L=6|m=2.0|d=0.5|c=3.0,8500,1053.65,904.15,-149.5000000000001,77.85400000000001,79.83399999999999,1.979999999999976,6000.0,22100.0,16100.0,0.7394937439438847,21.073,18.083,-2.9900000000000024,120.0,442.0,322.0
6,2.0,0.35,100.0,L=6|m=2.0|d=0.35|c=100.0,8487,153.75,189.6,35.849999999999994,174.84999999999997,175.416,0.5660000000000309,9050.0,9150.0,100.0,0.0,3.075,3.792,0.7169999999999999,181.0,183.0,2.0
6,2.0,0.5,5.0,L=6|m=2.0|d=0.5|c=5.0,8513,1005.2,913.8,-91.40000000000008,102.792,101.448,-1.343999999999994,7150.0,16850.0,9700.0,0.5908614729206386,20.104,18.276,-1.8280000000000016,143.0,337.0,194.0
6,2.0,0.5,10.0,L=6|m=2.0|d=0.5|c=10.0,8526,662.55,709.35,46.80000000000007,127.49799999999998,129.62600000000003,2.128000000000057,7700.0,26900.0,19200.0,0.7073048763451175,13.251,14.187,0.9360000000000014,154.0,538.0,384.0
6,2.0,0.5,20.0,L=6|m=2.0|d=0.5|c=20.0,8539,580.95,428.05,-152.90000000000003,149.76200000000003,147.878,-1.884000000000043,8650.0,31150.0,22500.0,0.7366953888486544,11.619000000000002,8.561,-3.0580000000000007,173.0,623.0,450.0
6,2.0,0.5,50.0,L=6|m=2.0|d=0.5|c=50.0,8552,272.5,270.2,-2.300000000000012,166.1,166.192,0.0920000000000129,8850.0,20050.0,11200.0,0.5598669009594833,5.45,5.404,-0.0460000000000002,177.0,401.0,224.0
6,2.0,0.5,100.0,L=6|m=2.0|d=0.5|c=100.0,8565,209.7,215.95,6.25,178.61200000000002,179.362,0.7499999999999716,9350.0,20050.0,10700.0,0.5325477721550368,4.194,4.319,0.125,187.0,401.0,214.0
6,2.0,0.7,3.0,L=6|m=2.0|d=0.7|c=3.0,8578,838.9,411.6,-427.3,73.444,365.1360000000001,291.69200000000006,5350.0,42000.0,36650.0,0.9106989390907866,16.778,8.232000000000001,-8.546,107.0,840.0,733.0
6,2.0,0.7,5.0,L=6|m=2.0|d=0.7|c=5.0,8591,1165.45,300.15,-865.3000000000001,105.382,376.994,271.612,7600.0,41800.0,34200.0,0.8913836055112606,23.309,6.002999999999999,-17.306,152.0,836.0,684.0
6,2.0,0.7,10.0,L=6|m=2.0|d=0.7|c=10.0,8604,919.8,173.8,-746.0,133.208,392.6479999999999,259.43999999999994,8500.0,41850.0,33350.0,0.871828964179013,18.396,3.4760000000000004,-14.92,170.0,837.0,667.0
6,2.0,0.7,20.0,L=6|m=2.0|d=0.7|c=20.0,8617,439.05,345.55,-93.5,146.43800000000002,415.57800000000015,269.1400000000001,8200.0,41900.0,33700.0,0.8134762755594473,8.781,6.9110000000000005,-1.87,164.0,838.0,674.0
6,2.0,0.7,50.0,L=6|m=2.0|d=0.7|c=50.0,8630,253.55,142.5,-111.05,165.858,429.3,263.442,8800.0,42000.0,33200.0,0.8039631902245179,5.071000000000001,2.85,-2.221,176.0,840.0,664.0
6,2.0,0.7,100.0,L=6|m=2.0|d=0.7|c=100.0,8643,131.8,124.15,-7.650000000000006,172.72799999999998,434.2340000000004,261.5060000000004,8900.0,41550.0,32650.0,0.7860449882102835,2.636,2.483,-0.1530000000000001,178.0,831.0,653.0
6,2.5,0.15,3.0,L=6|m=2.5|d=0.15|c=3.0,8656,1085.45,615.05,-470.4000000000001,131.72750000000002,105.7475,-25.980000000000032,6200.0,5400.0,-800.0,0.1170138493272963,21.709,12.300999999999998,-9.408,124.0,108.0,-16.0
6,2.5,0.15,5.0,L=6|m=2.5|d=0.15|c=5.0,8669,1450.3,1521.75,71.45000000000005,182.485,181.9125,-0.5724999999999625,8500.0,8600.0,100.0,0.0,29.006,30.435,1.429000000000001,170.0,172.0,2.0
6,2.5,0.15,10.0,L=6|m=2.5|d=0.15|c=10.0,8682,681.4,622.35,-59.04999999999996,208.93,205.8825,-3.047499999999985,8100.0,7900.0,-200.0,0.0,13.628,12.447,-1.1809999999999992,162.0,158.0,-4.0
6,2.5,0.15,20.0,L=6|m=2.5|d=0.15|c=20.0,8695,731.8,718.85,-12.949999999999932,233.41,232.5575,-0.8525000000000205,9000.0,8950.0,-50.0,0.0003944889143421,14.636,14.377,-0.2589999999999986,180.0,179.0,-1.0
6,2.5,0.15,50.0,L=6|m=2.5|d=0.15|c=50.0,8708,416.25,392.9,-23.350000000000023,256.6875,256.355,-0.3325000000000386,9250.0,9200.0,-50.0,0.0,8.325,7.858,-0.4670000000000004,185.0,184.0,-1.0
6,2.5,0.15,100.0,L=6|m=2.5|d=0.15|c=100.0,8721,418.1,446.35,28.25,268.5949999999999,268.6825,0.0875000000000909,9650.0,9700.0,50.0,0.0,8.362,8.927,0.565,193.0,194.0,1.0
6,2.5,0.25,3.0,L=6|m=2.5|d=0.25|c=3.0,8734,1057.1,947.25,-109.84999999999992,124.145,119.13749999999996,-5.007500000000036,5900.0,5550.0,-350.0,0.0,21.142,18.945,-2.1969999999999983,118.0,111.0,-7.0
6,2.5,0.25,5.0,L=6|m=2.5|d=0.25|c=5.0,8747,1235.65,1476.4,240.75,167.7175,175.18,7.462500000000006,7650.0,8300.0,650.0,0.0,24.713,29.528,4.815,153.0,166.0,13.0
6,2.5,0.25,10.0,L=6|m=2.5|d=0.25|c=10.0,8760,1053.15,1234.05,180.89999999999984,211.3425,214.2975,2.9550000000000125,8800.0,9200.0,400.0,0.0,21.063,24.681,3.617999999999997,176.0,184.0,8.0
6,2.5,0.25,20.0,L=6|m=2.5|d=0.25|c=20.0,8773,772.6,674.15,-98.45000000000005,238.87000000000003,234.7925,-4.077500000000072,9250.0,8950.0,-300.0,0.0,15.452,13.483,-1.969000000000001,185.0,179.0,-6.0
6,2.5,0.25,50.0,L=6|m=2.5|d=0.25|c=50.0,8786,370.7,247.4,-123.29999999999998,255.965,250.13,-5.835000000000036,9150.0,8750.0,-400.0,0.0,7.414,4.948,-2.466,183.0,175.0,-8.0
6,2.5,0.35,3.0,L=6|m=2.5|d=0.35|c=3.0,8812,1252.95,1457.75,204.79999999999995,132.35250000000002,136.8625,4.509999999999991,6500.0,7100.0,600.0,0.0149490084621091,25.059,29.155,4.095999999999999,130.0,142.0,12.0
6,2.5,0.25,100.0,L=6|m=2.5|d=0.25|c=100.0,8799,359.8,486.8,127.0,267.01,268.16,1.1499999999999773,9500.0,9750.0,250.0,0.0,7.196000000000001,9.736,2.54,190.0,195.0,5.0
6,2.5,0.35,5.0,L=6|m=2.5|d=0.35|c=5.0,8825,1345.65,1353.0,7.349999999999909,177.2175,176.47500000000002,-0.7424999999999784,8150.0,8300.0,150.0,0.0205091176675908,26.913,27.06,0.1469999999999982,163.0,166.0,3.0
6,2.5,0.35,10.0,L=6|m=2.5|d=0.35|c=10.0,8838,928.9,867.2,-61.69999999999993,213.055,211.64,-1.414999999999992,8650.0,8500.0,-150.0,0.0,18.578,17.344,-1.2339999999999989,173.0,170.0,-3.0
6,2.5,0.35,20.0,L=6|m=2.5|d=0.35|c=20.0,8851,853.35,734.95,-118.39999999999998,240.83250000000004,236.3775,-4.455000000000041,9450.0,9700.0,250.0,0.0580036291499172,17.067,14.699000000000002,-2.3679999999999994,189.0,194.0,5.0
6,2.5,0.35,50.0,L=6|m=2.5|d=0.35|c=50.0,8864,436.0,376.8,-59.19999999999999,260.20000000000005,258.66,-1.5400000000000205,9400.0,9250.0,-150.0,0.0,8.72,7.536,-1.1839999999999995,188.0,185.0,-3.0
6,2.5,0.5,3.0,L=6|m=2.5|d=0.5|c=3.0,8890,1032.0,322.05,-709.95,125.39999999999998,276.3975,150.9975,5900.0,42000.0,36100.0,0.9219202488436924,20.64,6.441,-14.199000000000002,118.0,840.0,722.0
6,2.5,0.35,100.0,L=6|m=2.5|d=0.35|c=100.0,8877,356.25,287.15,-69.10000000000002,268.6875,265.76750000000004,-2.919999999999959,9550.0,10150.0,600.0,0.0755558536611308,7.125,5.742999999999999,-1.3820000000000006,191.0,203.0,12.0
6,2.5,0.5,5.0,L=6|m=2.5|d=0.5|c=5.0,8903,1345.55,836.95,-508.5999999999999,186.22250000000005,345.6525,159.42999999999995,8450.0,42000.0,33550.0,0.8312480470639948,26.911,16.739,-10.172,169.0,840.0,671.0
6,2.5,0.5,10.0,L=6|m=2.5|d=0.5|c=10.0,8916,903.8,999.5,95.70000000000005,220.31,386.275,165.96499999999995,8850.0,41750.0,32900.0,0.7824609001926678,18.076,19.99,1.9140000000000008,177.0,835.0,658.0
6,2.5,0.5,20.0,L=6|m=2.5|d=0.5|c=20.0,8929,978.45,660.65,-317.80000000000007,243.5775,398.4675,154.89,9750.0,40800.0,31050.0,0.7777647122471666,19.569000000000003,13.213,-6.356000000000002,195.0,816.0,621.0
6,2.5,0.5,50.0,L=6|m=2.5|d=0.5|c=50.0,8942,381.45,394.45,13.0,258.4275,422.7775,164.34999999999997,9250.0,42000.0,32750.0,0.7788970723013849,7.629,7.888999999999999,0.26,185.0,840.0,655.0
6,2.5,0.7,3.0,L=6|m=2.5|d=0.7|c=3.0,8968,1025.25,113.25,-912.0,133.2375,655.0875,521.8499999999999,6150.0,42000.0,35850.0,0.9513812903377996,20.505,2.265,-18.24,123.0,840.0,717.0
6,2.5,0.5,100.0,L=6|m=2.5|d=0.5|c=100.0,8955,416.65,381.75,-34.89999999999998,268.6675,426.6625,157.99500000000006,9650.0,41400.0,31750.0,0.7696596831594866,8.333,7.635,-0.6979999999999995,193.0,828.0,635.0
6,2.5,0.7,5.0,L=6|m=2.5|d=0.7|c=5.0,8981,1013.2,333.75,-679.45,172.83999999999995,686.0625,513.2225000000001,7450.0,42000.0,34550.0,0.8852713456768111,20.264,6.675,-13.589,149.0,840.0,691.0
6,2.5,0.7,10.0,L=6|m=2.5|d=0.7|c=10.0,8994,1139.95,255.85,-884.1,217.5025,708.7075,491.205,9150.0,41950.0,32800.0,0.8545845218987076,22.799,5.117,-17.682000000000002,183.0,839.0,656.0
6,2.5,0.7,20.0,L=6|m=2.5|d=0.7|c=20.0,9007,633.15,233.3,-399.85,238.34250000000003,730.085,491.7425,9000.0,42000.0,33000.0,0.8230066160145172,12.663,4.666,-7.996999999999999,180.0,840.0,660.0
6,2.5,0.7,50.0,L=6|m=2.5|d=0.7|c=50.0,9020,398.65,190.4,-208.25,257.5675,748.7299999999999,491.1624999999999,9250.0,42000.0,32750.0,0.7974892186737952,7.973,3.808,-4.164999999999999,185.0,840.0,655.0
6,2.5,0.7,100.0,L=6|m=2.5|d=0.7|c=100.0,9033,242.2,57.85,-184.35,266.89,753.1074999999998,486.2174999999999,9300.0,42000.0,32700.0,0.8010549665153825,4.843999999999999,1.157,-3.687,186.0,840.0,654.0
6,3.0,0.15,3.0,L=6|m=3.0|d=0.15|c=3.0,9046,1302.3,1022.8,-279.5,199.862,178.63199999999998,-21.230000000000047,6950.0,6000.0,-950.0,0.0,26.046,20.456,-5.59,139.0,120.0,-19.0
6,3.0,0.15,5.0,L=6|m=3.0|d=0.15|c=5.0,9059,1339.15,1695.2,356.04999999999995,247.651,244.288,-3.362999999999971,8200.0,8650.0,450.0,0.0,26.783,33.904,7.120999999999999,164.0,173.0,9.0
6,3.0,0.15,10.0,L=6|m=3.0|d=0.15|c=10.0,9072,959.95,960.25,0.2999999999999545,288.403,288.38500000000005,-0.0179999999999722,8650.0,8650.0,0.0,0.0,19.199,19.205,0.005999999999999,173.0,173.0,0.0
6,3.0,0.15,20.0,L=6|m=3.0|d=0.15|c=20.0,9085,845.9,689.6,-156.29999999999995,319.246,310.624,-8.622000000000014,9250.0,8800.0,-450.0,0.0,16.918,13.792,-3.125999999999999,185.0,176.0,-9.0
6,3.0,0.15,50.0,L=6|m=3.0|d=0.15|c=50.0,9098,535.25,574.65,39.39999999999998,345.885,347.521,1.6359999999999673,9450.0,9550.0,100.0,0.0,10.705,11.493,0.7879999999999996,189.0,191.0,2.0
6,3.0,0.25,3.0,L=6|m=3.0|d=0.25|c=3.0,9124,1632.5,2016.2,383.7000000000001,212.05,225.028,12.978000000000009,7750.0,8650.0,900.0,0.0,32.65,40.324,7.674000000000001,155.0,173.0,18.0
6,3.0,0.15,100.0,L=6|m=3.0|d=0.15|c=100.0,9111,380.75,395.5,14.75,361.155,360.27,-0.8850000000000477,9600.0,9600.0,0.0,0.0,7.615,7.91,0.295,192.0,192.0,0.0
6,3.0,0.25,5.0,L=6|m=3.0|d=0.25|c=5.0,9137,2581.45,1347.7,-1233.7499999999998,247.113,240.638,-6.474999999999994,10050.0,8150.0,-1900.0,0.0155192799283269,51.629,26.954,-24.675,201.0,163.0,-38.0
6,3.0,0.25,10.0,L=6|m=3.0|d=0.25|c=10.0,9150,1096.2,1136.55,40.34999999999991,292.22799999999995,293.807,1.5790000000000646,8950.0,9050.0,100.0,0.0,21.924,22.731,0.8069999999999982,179.0,181.0,2.0
6,3.0,0.25,20.0,L=6|m=3.0|d=0.25|c=20.0,9163,791.1,1041.75,250.65,318.534,321.995,3.4610000000000127,9150.0,9950.0,800.0,0.0312281307904504,15.822,20.835,5.013,183.0,199.0,16.0
6,3.0,0.25,50.0,L=6|m=3.0|d=0.25|c=50.0,9176,521.85,504.1,-17.75,346.689,345.754,-0.9349999999999454,9450.0,9400.0,-50.0,0.0,10.437,10.082,-0.355,189.0,188.0,-1.0
6,3.0,0.35,3.0,L=6|m=3.0|d=0.35|c=3.0,9202,1994.7,2075.45,80.74999999999977,210.318,244.7729999999996,34.454999999999615,8250.0,39750.0,31500.0,0.7884735478496402,39.894,41.50899999999999,1.6149999999999956,165.0,795.0,630.0
6,3.0,0.25,100.0,L=6|m=3.0|d=0.25|c=100.0,9189,293.95,293.25,-0.6999999999999886,362.363,362.405,0.0419999999999731,9500.0,9500.0,0.0,0.0,5.879,5.865,-0.0139999999999997,190.0,190.0,0.0
6,3.0,0.35,5.0,L=6|m=3.0|d=0.35|c=5.0,9215,1491.25,1615.5,124.25,256.525,290.2199999999997,33.69499999999971,8650.0,38100.0,29450.0,0.7662094221058081,29.825,32.31,2.485,173.0,762.0,589.0
6,3.0,0.35,10.0,L=6|m=3.0|d=0.35|c=10.0,9228,1473.3,1427.5,-45.79999999999996,301.60200000000003,332.2499999999997,30.647999999999683,9750.0,39600.0,29850.0,0.7555833350607626,29.466,28.55,-0.915999999999999,195.0,792.0,597.0
6,3.0,0.35,20.0,L=6|m=3.0|d=0.35|c=20.0,9241,898.25,751.1,-147.14999999999998,328.105,356.5340000000001,28.429000000000087,9550.0,40850.0,31300.0,0.773880554379346,17.965,15.022,-2.943,191.0,817.0,626.0
6,3.0,0.35,50.0,L=6|m=3.0|d=0.35|c=50.0,9254,615.7,585.05,-30.65000000000009,355.05800000000005,383.747,28.688999999999908,9800.0,38600.0,28800.0,0.7477702666815135,12.314,11.701,-0.6130000000000018,196.0,772.0,576.0
6,3.0,0.5,3.0,L=6|m=3.0|d=0.5|c=3.0,9280,3768.25,465.7,-3302.55,229.90500000000003,510.558,280.653,11400.0,42000.0,30600.0,0.9067349589430692,75.365,9.314,-66.051,228.0,840.0,612.0
6,3.0,0.35,100.0,L=6|m=3.0|d=0.35|c=100.0,9267,293.55,249.0,-44.55000000000001,358.387,386.16,27.772999999999968,9400.0,38400.0,29000.0,0.7589386590127118,5.871,4.98,-0.8910000000000002,188.0,768.0,580.0
6,3.0,0.5,5.0,L=6|m=3.0|d=0.5|c=5.0,9293,1534.05,1142.45,-391.5999999999999,241.957,572.9530000000001,330.9960000000001,8350.0,41950.0,33600.0,0.8246863880612364,30.681,22.849,-7.831999999999998,167.0,839.0,672.0
6,3.0,0.5,10.0,L=6|m=3.0|d=0.5|c=10.0,9306,1040.6,465.95,-574.6499999999999,285.564,599.0430000000001,313.47900000000016,8700.0,42000.0,33300.0,0.8368745428027405,20.812,9.319,-11.492999999999997,174.0,840.0,666.0
6,3.0,0.5,20.0,L=6|m=3.0|d=0.5|c=20.0,9319,760.65,406.5,-354.15,326.36100000000005,641.6099999999999,315.24899999999985,9300.0,41850.0,32550.0,0.8030368859971848,15.213,8.13,-7.082999999999999,186.0,837.0,651.0
6,3.0,0.5,50.0,L=6|m=3.0|d=0.5|c=50.0,9332,444.55,350.3,-94.25,351.327,672.982,321.655,9450.0,41800.0,32350.0,0.7808542412655737,8.891,7.006,-1.885,189.0,836.0,647.0
6,3.0,0.7,3.0,L=6|m=3.0|d=0.7|c=3.0,9358,1757.35,197.6,-1559.75,214.55900000000003,961.644,747.0849999999998,8000.0,42000.0,34000.0,0.9350753145752204,35.147,3.952,-31.195,160.0,840.0,680.0
6,3.0,0.5,100.0,L=6|m=3.0|d=0.5|c=100.0,9345,439.15,121.55,-317.6,365.651,679.207,313.55600000000004,9800.0,41800.0,32000.0,0.7869329364932718,8.783,2.431,-6.351999999999999,196.0,836.0,640.0
6,3.0,0.7,5.0,L=6|m=3.0|d=0.7|c=5.0,9371,1873.3,244.6,-1628.7,257.60200000000003,973.4239999999988,715.8219999999988,9250.0,41600.0,32350.0,0.9033833097318884,37.466,4.892,-32.574,185.0,832.0,647.0
6,3.0,0.7,10.0,L=6|m=3.0|d=0.7|c=10.0,9384,1299.55,195.15,-1104.4,294.02700000000004,1009.4909999999992,715.4639999999993,9300.0,42000.0,32700.0,0.8720110561914843,25.991,3.903,-22.088,186.0,840.0,654.0
6,3.0,0.7,20.0,L=6|m=3.0|d=0.7|c=20.0,9397,896.35,194.35,-702.0,330.21899999999994,1041.9389999999992,711.7199999999992,9600.0,42000.0,32400.0,0.8294482025840255,17.927,3.887,-14.04,192.0,840.0,648.0
6,3.0,0.7,50.0,L=6|m=3.0|d=0.7|c=50.0,9410,802.95,153.0,-649.95,355.823,1065.1200000000008,709.2970000000008,10100.0,42000.0,31900.0,0.8017713915076125,16.059,3.06,-12.999,202.0,840.0,638.0
6,3.0,0.7,100.0,L=6|m=3.0|d=0.7|c=100.0,9423,398.6,73.15,-325.45000000000005,364.084,1074.4110000000007,710.3270000000007,9700.0,42000.0,32300.0,0.795718254278504,7.972,1.463,-6.509000000000001,194.0,840.0,646.0
6,3.6,0.15,3.0,L=6|m=3.6|d=0.15|c=3.0,9436,2380.85,2568.2,187.3499999999999,309.57879999999994,311.68960000000004,2.110800000000097,9250.0,9550.0,300.0,0.0,47.617,51.364,3.746999999999998,185.0,191.0,6.0
6,3.6,0.15,5.0,L=6|m=3.6|d=0.15|c=5.0,9449,1586.85,2568.75,981.9,332.9468000000001,368.8499999999999,35.90319999999974,8600.0,10650.0,2050.0,0.0,31.737,51.375,19.638,172.0,213.0,41.0
