L,margin_rho_over_chi,discount_tau_over_rho,beta_concentration,key,seed,waste_base,waste_tgtg,delta_waste,profit_base,profit_tgtg,delta_profit,prod_base,prod_tgtg,delta_prod,b_star,waste_base_per_day,waste_tgtg_per_day,delta_waste_per_day,prod_base_per_day,prod_tgtg_per_day,delta_prod_per_day
3,2.5,0.25,100.0,L=3|m=2.5|d=0.25|c=100.0,2949,139.9,129.05,-10.849999999999994,267.34166666666664,266.74583333333334,-0.595833333333303,5580.0,5550.0,-30.0,0.0,4.663333333333333,4.301666666666667,-0.3616666666666664,186.0,185.0,-1.0
3,2.5,0.35,5.0,L=3|m=2.5|d=0.35|c=5.0,2975,609.7,648.4,38.69999999999993,168.19166666666663,170.96666666666664,2.7750000000000057,4380.0,4500.0,120.0,0.0,20.32333333333333,21.613333333333333,1.2899999999999978,146.0,150.0,4.0
3,2.5,0.35,10.0,L=3|m=2.5|d=0.35|c=10.0,2988,944.95,753.25,-191.70000000000005,218.25416666666663,214.22916666666663,-4.025000000000006,5940.0,5670.0,-270.0,0.0219281637688774,31.49833333333333,25.10833333333333,-6.3900000000000015,198.0,189.0,-9.0
3,2.5,0.35,20.0,L=3|m=2.5|d=0.35|c=20.0,3001,349.65,339.8,-9.849999999999966,236.36250000000004,235.6833333333333,-0.6791666666667311,5310.0,5280.0,-30.0,0.0,11.655,11.326666666666666,-0.3283333333333322,177.0,176.0,-1.0
3,2.5,0.35,50.0,L=3|m=2.5|d=0.35|c=50.0,3014,227.3,258.3,31.0,261.5583333333333,263.475,1.9166666666666856,5610.0,5700.0,90.0,0.0,7.576666666666667,8.610000000000001,1.0333333333333334,187.0,190.0,3.0
3,2.5,0.5,3.0,L=3|m=2.5|d=0.5|c=3.0,3040,669.35,701.15,31.799999999999955,125.72083333333336,200.57083333333333,74.84999999999998,3630.0,12180.0,8550.0,0.6900740013135265,22.311666666666667,23.371666666666663,1.0599999999999985,121.0,406.0,285.0
3,2.5,0.35,100.0,L=3|m=2.5|d=0.35|c=100.0,3027,284.15,241.85,-42.29999999999998,273.3208333333333,272.34583333333336,-0.974999999999966,5940.0,5850.0,-90.0,0.0,9.471666666666666,8.061666666666666,-1.4099999999999997,198.0,195.0,-3.0
3,2.5,0.5,5.0,L=3|m=2.5|d=0.5|c=5.0,3053,801.45,848.25,46.79999999999996,179.21250000000003,240.81249999999997,61.59999999999991,4920.0,12180.0,7260.0,0.5879636362270402,26.715,28.275,1.5599999999999985,164.0,406.0,242.0
3,2.5,0.5,10.0,L=3|m=2.5|d=0.5|c=10.0,3066,686.7,529.3,-157.4000000000001,229.275,284.6416666666667,55.3666666666667,5730.0,12600.0,6870.0,0.5752830612565601,22.89,17.64333333333333,-5.24666666666667,191.0,420.0,229.0
3,2.5,0.5,20.0,L=3|m=2.5|d=0.5|c=20.0,3079,385.85,279.8,-106.05,234.84583333333336,283.4333333333334,48.587500000000034,5340.0,11760.0,6420.0,0.5741693975071408,12.861666666666668,9.326666666666666,-3.5350000000000006,178.0,392.0,214.0
3,2.5,0.5,50.0,L=3|m=2.5|d=0.5|c=50.0,3092,191.6,133.8,-57.79999999999998,255.5333333333334,312.6,57.06666666666664,5430.0,12600.0,7170.0,0.5847413404535357,6.386666666666667,4.46,-1.926666666666666,181.0,420.0,239.0
3,2.5,0.5,100.0,L=3|m=2.5|d=0.5|c=100.0,3105,160.7,131.4,-29.299999999999983,270.1083333333333,327.04999999999995,56.941666666666606,5670.0,12510.0,6840.0,0.5528310767873805,5.3566666666666665,4.38,-0.976666666666666,189.0,417.0,228.0
3,2.5,0.7,3.0,L=3|m=2.5|d=0.7|c=3.0,3118,1156.95,112.3,-1044.65,146.5875,349.1416666666666,202.5541666666666,4860.0,12600.0,7740.0,0.8626474307106309,38.565000000000005,3.743333333333333,-34.82166666666667,162.0,420.0,258.0
3,2.5,0.7,5.0,L=3|m=2.5|d=0.7|c=5.0,3131,894.05,109.0,-785.05,184.9958333333333,364.4166666666666,179.42083333333332,5190.0,12600.0,7410.0,0.8159754607677927,29.801666666666662,3.633333333333333,-26.168333333333333,173.0,420.0,247.0
3,2.5,0.7,10.0,L=3|m=2.5|d=0.7|c=10.0,3144,607.5,158.25,-449.25,216.375,395.5625,179.1875,5340.0,12600.0,7260.0,0.702793963158076,20.25,5.275,-14.975,178.0,420.0,242.0
